# Z-profile-Fitting_result:_Component_#1-Statistic_Mean-Coordinate_Current concat_contsub_spw0_cube.image.pbcor.fits
# xLabel: [LSRK] Frequency (MHz)
# yLabel: Value (K)
# ellipse[[565.965761pix, 429.757080pix], [3.037950pix, 3.335789pix], 0.202079deg]	
# ellipse(wcs:ICRS)[[8:32:08.6594723594, -43:13:45.3120694333], [0.1518975155", 0.1667894288"], 0.202079deg]	
# x	y
217016.03206899998	3.9971837111e+0
217016.52035399998	2.8175729818e+0
217017.00863899998	1.6808359883e+0
217017.49692399998	1.1803913913e+0
217017.98520899998	1.1598016724e+0
217018.47349399998	6.5126301520e-1
217018.96177899998	7.5468573326e-2
217019.450064	5.0554268282e-2
217019.938349	1.1589843498e-1
217020.426634	-1.6182922795e-1
217020.914919	-6.0119921973e-1
217021.403204	-7.7501005035e-1
217021.891489	-7.1162288627e-1
217022.379774	-6.6857954273e-1
217022.868059	-6.8406073775e-1
217023.356344	-7.9917501823e-1
217023.844629	-8.0950386314e-1
217024.332914	-5.9809753452e-1
217024.821199	-6.8578297251e-1
217025.309484	-6.0984288411e-1
217025.797769	-1.7110846960e-1
217026.286054	-1.2771093678e-2
217026.774339	3.1073162506e-2
217027.262624	2.5048825612e-2
217027.750909	-1.9445955836e-1
217028.239194	-8.3460145173e-1
217028.727479	-1.4277953446e+0
217029.215764	-1.5082908760e+0
217029.704049	-1.5639674546e+0
217030.192334	-1.4085545942e+0
217030.680619	-1.0926894760e+0
217031.168904	-7.5825349495e-1
217031.657189	-4.2795851035e-1
217032.145474	-1.8043428168e-2
217032.633759	5.8694699989e-2
217033.122044	-4.0783466768e-1
217033.610329	-4.1699368165e-1
217034.098614	-1.3008914241e-1
217034.586899	2.3207366906e-2
217035.075184	-1.1623659149e-1
217035.563469	-3.0007997294e-1
217036.051754	-2.5041505634e-1
217036.54003899998	1.6656569425e-1
217037.02832399998	8.6911001149e-1
217037.51660899998	1.8879373175e+0
217038.00489399998	2.9213309865e+0
217038.49317899998	2.9942360970e+0
217038.98146399998	2.3547998295e+0
217039.46974899998	1.2974093890e+0
217039.95803399998	-1.0612623129e-1
217040.44631899998	-4.1432169210e-1
217040.93460399998	1.9636998180e-1
217041.42288899998	5.3828627331e-1
217041.91117399998	8.2656157113e-2
217042.39945899998	-7.8151138786e-1
217042.88774399998	-1.1017910881e+0
217043.37602899998	-8.2863478881e-1
217043.86431399998	-3.8712096953e-1
217044.35259899998	-2.2855282490e-1
217044.84088399998	-2.9306891765e-1
217045.329169	-2.9001209332e-1
217045.817454	-4.2460002693e-1
217046.305739	-4.9696101425e-1
217046.794024	-4.5021962878e-1
217047.282309	-4.6859636323e-1
217047.770594	-6.0476410090e-1
217048.258879	-2.9361444800e-1
217048.747164	-1.0791822715e-1
217049.235449	-1.2243411965e-1
217049.723734	4.5710541066e-1
217050.212019	4.7213705960e-1
217050.700304	-1.0530189404e-1
217051.188589	-3.2080653461e-3
217051.676874	3.1376116270e-1
217052.165159	7.6076377220e-1
217052.653444	1.0762038652e+0
217053.141729	9.0873686582e-1
217053.630014	5.7243473858e-1
217054.118299	-2.7912773133e-1
217054.606584	-5.2825670960e-1
217055.094869	6.3874867590e-1
217055.583154	1.0563736034e+0
217056.071439	3.0479864275e-1
217056.559724	-3.8206048679e-1
217057.048009	-7.9382387818e-1
217057.536294	-7.6306993563e-1
217058.024579	-7.8952650129e-1
217058.512864	-8.6055659647e-1
217059.001149	-8.2918205570e-2
217059.489434	7.1059968357e-1
217059.977719	9.9957311801e-1
217060.466004	1.4203992228e+0
217060.954289	1.7838081054e+0
217061.442574	1.9001790316e+0
217061.930859	1.9488452669e+0
217062.41914399998	2.5674273465e+0
217062.90742899998	3.6294426272e+0
217063.39571399998	3.0745064845e+0
217063.88399899998	2.2831158086e+0
217064.37228399998	2.6856382946e+0
217064.86056899998	2.7424564812e+0
217065.34885399998	1.8576399271e+0
217065.83713899998	9.9178693175e-1
217066.32542399998	5.3466793986e-1
217066.81370899998	1.8631343801e-1
217067.30199399998	-4.5371671325e-1
217067.79027899998	-9.1726745359e-1
217068.27856399998	-5.9047367334e-1
217068.76684899998	-1.7983544156e-1
217069.25513399998	-6.1903483749e-2
217069.74341899998	-1.0858238004e-1
217070.23170399998	-6.9315534904e-2
217070.719989	1.5300278557e-1
217071.208274	8.9917980989e-2
217071.696559	2.1624597116e-1
217072.184844	7.8395750646e-1
217072.673129	9.3889019976e-1
217073.161414	3.4530311676e-1
217073.649699	-5.5099756608e-1
217074.137984	-6.2880453469e-1
217074.626269	9.6286869349e-2
217075.114554	3.3951504299e-1
217075.602839	3.7587643424e-1
217076.091124	1.6731951572e-1
217076.579409	-3.7116587553e-1
217077.067694	-5.6338641635e-1
217077.555979	-3.8845786863e-1
217078.044264	-4.8275297673e-1
217078.532549	-9.3275574625e-1
217079.020834	-8.7898213114e-1
217079.509119	-5.1886336418e-1
217079.997404	-3.7430616115e-2
217080.485689	7.6619914056e-1
217080.973974	8.9156392676e-1
217081.462259	2.6598393504e-1
217081.950544	-1.1167476248e-1
217082.438829	-1.7527197285e-1
217082.927114	-1.5710799149e-1
217083.415399	8.6833506924e-2
217083.903684	3.9994929134e-1
217084.391969	3.3936373776e-1
217084.880254	-4.9644896549e-3
217085.368539	-9.0505314076e-3
217085.856824	6.4450348077e-1
217086.345109	1.0820890541e+0
217086.833394	7.3704713334e-1
217087.321679	4.9398601356e-1
217087.809964	6.7696738130e-1
217088.29824899998	1.0072620608e+0
217088.78653399998	1.2326156748e+0
217089.27481899998	1.8936038268e+0
217089.76310399998	3.2157662006e+0
217090.25138899998	3.9064558392e+0
217090.73967399998	3.6714627668e+0
217091.22795899998	3.6134835359e+0
217091.71624399998	4.5317262273e+0
217092.20452899998	5.9860788060e+0
217092.69281399998	7.6578797327e+0
217093.18109899998	1.0039973697e+1
217093.66938399998	1.1263882363e+1
217094.15766899998	1.2112474463e+1
217094.64595399998	1.3614124993e+1
217095.13423899998	1.6677219208e+1
217095.62252399998	2.0434675999e+1
217096.11080899998	2.2657533473e+1
217096.599094	2.3430343401e+1
217097.087379	2.3853496069e+1
217097.575664	2.3956327585e+1
217098.063949	2.4912989763e+1
217098.552234	2.5107199232e+1
217099.040519	2.3124980369e+1
217099.528804	2.0412052094e+1
217100.017089	1.8500557752e+1
217100.505374	1.7775493604e+1
217100.993659	1.7608644839e+1
217101.481944	1.6830356236e+1
217101.970229	1.6747155875e+1
217102.458514	1.6755613342e+1
217102.946799	1.6921162455e+1
217103.435084	1.7021050390e+1
217103.923369	1.7331972972e+1
217104.411654	1.7722211951e+1
217104.899939	1.8076758455e+1
217105.388224	1.6843904881e+1
217105.876509	1.5025124498e+1
217106.364794	1.3988422302e+1
217106.853079	1.3100624657e+1
217107.341364	1.2616503827e+1
217107.829649	1.2577412712e+1
217108.317934	1.3107754256e+1
217108.806219	1.2738356084e+1
217109.294504	1.1342269448e+1
217109.782789	1.0601956978e+1
217110.271074	9.3809736426e+0
217110.759359	8.0722519212e+0
217111.247644	7.3990370276e+0
217111.735929	7.1685066506e+0
217112.224214	7.1891528958e+0
217112.712499	6.8851507476e+0
217113.200784	5.7564136149e+0
217113.689069	5.1899102635e+0
217114.17735399998	6.1248180432e+0
217114.66563899998	6.3322876620e+0
217115.15392399998	5.1177342757e+0
217115.64220899998	4.6083479470e+0
217116.13049399998	4.8712587250e+0
217116.61877899998	4.9138359961e+0
217117.10706399998	3.8866184164e+0
217117.59534899998	2.9281627452e+0
217118.08363399998	2.8775526575e+0
217118.57191899998	3.4651999874e+0
217119.06020399998	3.2001895145e+0
217119.54848899998	2.6063511131e+0
217120.03677399998	2.8303002585e+0
217120.52505899998	2.6847987751e+0
217121.01334399998	2.1894456642e+0
217121.50162899998	2.0037543988e+0
217121.98991399998	2.1499424593e+0
217122.478199	2.8110154111e+0
217122.966484	2.7287737540e+0
217123.454769	2.2302894618e+0
217123.943054	2.2546154904e+0
217124.431339	2.6276300078e+0
217124.919624	2.6598090003e+0
217125.407909	1.7242421747e+0
217125.896194	5.0311559098e-1
217126.384479	3.1686935392e-1
217126.872764	9.5218181872e-1
217127.361049	1.4945833485e+0
217127.849334	1.3883017974e+0
217128.337619	8.7085901996e-1
217128.825904	3.5870511620e-1
217129.314189	-2.7392370491e-1
217129.802474	-4.7312547564e-1
217130.290759	-1.2562443609e-2
217130.779044	3.6156152835e-1
217131.267329	2.6392419415e-1
217131.755614	9.6651764202e-2
217132.243899	1.8589910848e-2
217132.732184	1.4657701745e-1
217133.220469	2.7225386370e-1
217133.708754	1.6194563031e-1
217134.197039	2.6331481049e-1
217134.685324	-5.9226960587e-2
217135.173609	-4.0330974046e-1
217135.661894	-1.8046462982e-1
217136.150179	2.0564894609e-1
217136.638464	7.8663899989e-2
217137.126749	-4.4577970819e-1
217137.615034	-7.1195391230e-1
217138.103319	-5.5769293169e-1
217138.591604	-4.3072859624e-1
217139.079889	-3.9921171867e-1
217139.56817399999	-2.1057548768e-1
217140.05645899998	3.1156087162e-1
217140.54474399998	6.0845475856e-1
217141.03302899998	-3.3807415640e-2
217141.52131399998	-6.7627634549e-1
217142.00959899998	-9.6326847290e-2
217142.49788399998	7.4543157904e-1
217142.98616899998	7.4746065959e-1
217143.47445399998	5.7366606386e-1
217143.96273899998	5.2419836817e-1
217144.45102399998	7.5904867395e-1
217144.93930899998	1.3942366557e+0
217145.42759399998	1.5756717540e+0
217145.91587899998	5.0424932357e-1
217146.40416399998	-4.2559165665e-1
217146.89244899998	-4.4373650206e-1
217147.38073399998	-5.8792289320e-1
217147.86901899998	-3.2429161749e-1
217148.357304	-4.0350513494e-1
217148.845589	2.3034861585e-2
217149.333874	6.9293655460e-1
217149.822159	8.7017946116e-1
217150.310444	7.0626549666e-1
217150.798729	5.3495536103e-1
217151.287014	-3.9250090076e-2
217151.775299	-8.8526196388e-1
217152.263584	-1.3575208730e+0
217152.751869	-1.6759299053e+0
217153.240154	-1.3088919571e+0
217153.728439	-2.9833070071e-1
217154.216724	1.0884250481e-1
217154.705009	2.9388839430e-1
217155.193294	8.0376242872e-1
217155.681579	7.8038225071e-1
217156.169864	6.4280102405e-1
217156.658149	9.1319901396e-1
217157.146434	1.0102701138e+0
217157.634719	6.1877070000e-1
217158.123004	3.9538350795e-1
217158.611289	6.2517504321e-1
217159.099574	6.9574622202e-1
217159.587859	4.3603828256e-1
217160.076144	4.8657855648e-2
217160.564429	-3.6175826500e-1
217161.052714	-2.8456222924e-1
217161.540999	2.3717195730e-1
217162.029284	3.2183570053e-1
217162.517569	3.0842799752e-1
217163.005854	1.5043414056e-1
217163.494139	-5.4087549984e-1
217163.982424	-6.0459214731e-1
217164.470709	-1.7633683402e-1
217164.958994	-3.2828907602e-1
217165.44727899999	-3.7479956915e-1
217165.93556399998	-1.2755988828e-1
217166.42384899998	-2.2840778059e-1
217166.91213399998	7.7049129025e-2
217167.40041899998	6.3079112146e-1
217167.88870399998	5.7471414296e-2
217168.37698899998	-4.7194166529e-1
217168.86527399998	1.6756711018e-1
217169.35355899998	2.4997836847e-1
217169.84184399998	-6.7864291233e-1
217170.33012899998	-8.1367114638e-1
217170.81841399998	9.9738272094e-3
217171.30669899998	3.6328249611e-1
217171.79498399998	-3.9681967606e-1
217172.28326899998	-8.9745835809e-1
217172.77155399998	-2.2783272500e-1
217173.25983899998	1.4893894380e-1
217173.74812399998	2.9480058893e-1
217174.236409	4.3062127872e-1
217174.724694	4.0653717579e-2
217175.212979	-2.3097454584e-1
217175.701264	-1.5528754937e-1
217176.189549	-7.1302992969e-2
217176.677834	-1.2756663864e-1
217177.166119	-4.3791322680e-1
217177.654404	-1.1494320274e-1
217178.142689	1.9280987112e-2
217178.630974	-6.0797760259e-1
217179.119259	-5.7362929561e-1
217179.607544	5.1689962845e-1
217180.095829	1.6984382033e+0
217180.584114	2.2152311577e+0
217181.072399	2.4060458442e+0
217181.560684	2.8956136453e+0
217182.048969	3.7329468546e+0
217182.537254	4.1055634152e+0
217183.025539	4.6357698770e+0
217183.513824	5.5012988284e+0
217184.002109	6.2008299631e+0
217184.490394	6.5584251331e+0
217184.978679	6.2511760548e+0
217185.466964	5.0150918989e+0
217185.955249	3.9820669090e+0
217186.443534	2.7416176928e+0
217186.931819	2.1925433553e+0
217187.420104	1.8425130341e+0
217187.908389	7.7054057490e-1
217188.396674	-5.7678422797e-3
217188.884959	3.2151085769e-1
217189.373244	7.4241685117e-1
217189.861529	5.5892175217e-1
217190.349814	3.2813875016e-1
217190.838099	2.4117528181e-1
217191.32638399999	-2.0552400436e-1
217191.81466899998	-8.5301947075e-1
217192.30295399998	-1.0637278088e+0
217192.79123899998	-8.6135441316e-1
217193.27952399998	-7.2416741212e-1
217193.76780899998	-1.7545446254e-1
217194.25609399998	5.4818281638e-1
217194.74437899998	5.0318894518e-1
217195.23266399998	2.3853708192e-1
217195.72094899998	2.0792128416e-1
217196.20923399998	-8.5413409349e-2
217196.69751899998	-3.3323205812e-1
217197.18580399998	-1.9916838481e-1
217197.67408899998	-4.3639440949e-2
217198.16237399998	-6.4037612254e-2
217198.65065899998	-5.5912486688e-1
217199.13894399998	-1.0075438367e+0
217199.62722899998	-5.4137200432e-1
217200.115514	1.6288762668e-1
217200.603799	3.8966380716e-1
217201.092084	1.5677981183e-1
217201.580369	1.7355543437e-1
217202.068654	6.4902983296e-1
217202.556939	8.3914635130e-1
217203.045224	7.0305927660e-1
217203.533509	1.6459928340e-1
217204.021794	-4.6182157236e-1
217204.510079	-6.2680608822e-1
217204.998364	-3.6629072093e-1
217205.486649	-1.4482014067e-1
217205.974934	3.7012919639e-2
217206.463219	1.9815241108e-1
217206.951504	1.5452744806e-1
217207.439789	1.8129138176e-1
217207.928074	4.5288203467e-1
217208.416359	8.9101113056e-1
217208.904644	1.0297534317e+0
217209.392929	1.2546363970e+0
217209.881214	6.7338043233e-1
217210.369499	-3.7890551375e-1
217210.857784	-3.6590152339e-2
217211.346069	3.8758258947e-1
217211.834354	1.4862739207e-2
217212.322639	-3.1352012832e-1
217212.810924	-6.8712976632e-1
217213.299209	-6.0614253015e-1
217213.787494	2.2166512001e-1
217214.275779	1.1725975348e+0
217214.764064	1.2499330466e+0
217215.252349	4.4513114182e-1
217215.740634	-1.9275394274e-1
217216.228919	-2.0756687440e-1
217216.717204	1.6828856805e-2
217217.20548899999	7.6036487176e-2
217217.69377399998	3.7049653441e-2
217218.18205899998	2.7048297316e-1
217218.67034399998	7.1176002355e-1
217219.15862899998	8.0927948757e-1
217219.64691399998	4.8513634911e-1
217220.13519899998	5.7032585268e-2
217220.62348399998	-2.5120514554e-1
217221.11176899998	-4.9520267483e-1
217221.60005399998	-2.9837937181e-1
217222.08833899998	2.1300900127e-1
217222.57662399998	7.4639588408e-1
217223.06490899998	1.2327277641e+0
217223.55319399998	1.5808369909e+0
217224.04147899998	1.7439708028e+0
217224.52976399998	1.8070830110e+0
217225.01804899998	1.8838620972e+0
217225.50633399998	2.0609389264e+0
217225.994619	1.8218296800e+0
217226.482904	1.6308327809e+0
217226.971189	2.8682153387e+0
217227.459474	5.1566643984e+0
217227.947759	8.2251740161e+0
217228.436044	1.3349270722e+1
217228.924329	1.8951996896e+1
217229.412614	2.4897386371e+1
217229.900899	2.5355688575e+1
217230.389184	2.3753768463e+1
217230.877469	2.3863561995e+1
217231.365754	2.1863599084e+1
217231.854039	1.8095269094e+1
217232.342324	1.4270738695e+1
217232.830609	1.0843915146e+1
217233.318894	8.2100183077e+0
217233.807179	5.8674502382e+0
217234.295464	3.1117635389e+0
217234.783749	1.7569338771e+0
217235.272034	2.7585123751e-1
217235.760319	-3.2385012757e-1
217236.248604	5.8325629474e-1
217236.736889	1.3192779372e+0
217237.225174	7.3865750093e-1
217237.713459	2.5188557200e-1
217238.201744	5.3817492868e-2
217238.690029	-3.8089026528e-1
217239.178314	-3.5045142933e-1
217239.666599	-2.8221506804e-1
217240.154884	-2.7613043808e-1
217240.643169	7.3083891105e-2
217241.131454	2.7228295291e-1
217241.619739	-1.2198382454e-2
217242.108024	-2.7567723497e-1
217242.596309	-1.7009314953e-1
217243.08459399999	2.3741019464e-1
217243.57287899998	5.5047447413e-1
217244.06116399998	6.3085548705e-1
217244.54944899998	2.8094373926e-1
217245.03773399998	-5.5447331183e-1
217245.52601899998	-7.9931971147e-1
217246.01430399998	-2.4120968018e-1
217246.50258899998	3.3557965015e-1
217246.99087399998	9.4723038812e-1
217247.47915899998	7.1292973452e-1
217247.96744399998	5.8616433297e-2
217248.45572899998	3.3341844317e-1
217248.94401399998	6.3077355541e-1
217249.43229899998	2.5040443492e-1
217249.92058399998	-1.0231318069e-1
217250.40886899998	-4.5185033725e-1
217250.89715399998	-9.7284267904e-1
217251.38543899998	-7.0272176630e-1
217251.873724	3.1080954572e-1
217252.362009	8.6120828915e-1
217252.850294	9.1600807052e-1
217253.338579	1.4322522886e+0
217253.826864	2.0591584030e+0
217254.315149	2.4179802633e+0
217254.803434	2.2438717116e+0
217255.291719	1.5937816068e+0
217255.780004	1.0677320122e+0
217256.268289	1.2305039547e+0
217256.756574	1.5920976658e+0
217257.244859	6.4287932181e-1
217257.733144	-4.5639091134e-1
217258.221429	-4.5051963303e-1
217258.709714	-1.6355766814e-1
217259.197999	-3.8312799147e-2
217259.686284	1.4407699133e-1
217260.174569	4.5771454131e-1
217260.662854	4.9066011891e-1
217261.151139	-5.1423794052e-2
217261.639424	-4.6579232509e-1
217262.127709	-4.1649062943e-1
217262.615994	-1.7880036668e-1
217263.104279	-1.3031855733e-1
217263.592564	-3.6658630232e-1
217264.080849	-5.6332954603e-1
217264.569134	-9.6434937546e-1
217265.057419	-9.8640730751e-1
217265.545704	1.7792607949e-1
217266.033989	3.1181974269e-1
217266.522274	2.6412866979e-1
217267.010559	2.7691732269e-1
217267.498844	4.1850974122e-2
217267.987129	-3.4358790279e-1
217268.475414	-4.9987810869e-1
217268.96369899999	-3.7781071936e-1
217269.45198399998	-3.5549747296e-1
217269.94026899998	-1.7056704928e-1
217270.42855399998	3.4581096875e-1
217270.91683899998	4.8037534631e-1
217271.40512399998	2.5926258112e-1
217271.89340899998	4.1534853905e-1
217272.38169399998	5.1335106410e-1
217272.86997899998	1.3974931298e-1
217273.35826399998	-3.3765049357e-2
217273.84654899998	-3.2423862493e-1
217274.33483399998	-5.2103841078e-1
217274.82311899998	-3.8910028361e-2
217275.31140399998	1.2825872637e-1
217275.79968899998	-1.9177755062e-1
217276.28797399998	-3.5942347312e-1
217276.77625899998	-2.5406265245e-1
217277.26454399998	-2.5737961891e-1
217277.752829	-8.7569299195e-1
217278.241114	-1.2059563471e+0
217278.729399	-7.6971973868e-1
217279.217684	-3.6966257493e-1
217279.705969	-5.4603768536e-1
217280.194254	-9.6041760906e-1
217280.682539	-4.3896342121e-1
217281.170824	7.4955663584e-1
217281.659109	1.1533692501e+0
217282.147394	7.3262999784e-1
217282.635679	3.8544657433e-2
217283.123964	-3.3057473054e-1
217283.612249	-8.0525910035e-2
217284.100534	2.5692531776e-1
217284.588819	3.6544346732e-1
217285.077104	5.5871214000e-1
217285.565389	7.6527896766e-1
217286.053674	6.3991009028e-1
217286.541959	2.8834318030e-1
217287.030244	3.6099673702e-1
217287.518529	2.3117727255e-1
217288.006814	1.5617924482e-3
217288.495099	7.9280970200e-1
217288.983384	2.3500565174e+0
217289.471669	4.3509228376e+0
217289.959954	6.7957890420e+0
217290.448239	9.7349018034e+0
217290.936524	1.2967437246e+1
217291.424809	1.7673123251e+1
217291.913094	2.2257043257e+1
217292.401379	2.2586969649e+1
217292.889664	2.0745012269e+1
217293.377949	1.6135366293e+1
217293.866234	1.2173875175e+1
217294.354519	8.6286755643e+0
217294.84280399999	4.4733728444e+0
217295.33108899998	1.3785641397e+0
217295.81937399998	7.2289663054e-2
217296.30765899998	6.8901226965e-2
217296.79594399998	5.8902464981e-2
217297.28422899998	-1.3624398896e-1
217297.77251399998	-2.5588169471e-1
217298.26079899998	-4.9699531875e-1
217298.74908399998	-7.5400868444e-1
217299.23736899998	-3.1867320083e-1
217299.72565399998	6.1806121715e-1
217300.21393899998	8.7277002109e-1
217300.70222399998	4.6355220955e-1
217301.19050899998	1.9249432768e-1
217301.67879399998	2.9100996851e-1
217302.16707899998	6.7797703787e-1
217302.65536399998	6.4515618362e-1
217303.14364899998	5.8992201706e-1
217303.631934	8.9253298393e-1
217304.120219	8.8936032310e-1
217304.608504	1.1283537521e+0
217305.096789	1.8847955477e+0
217305.585074	2.3109526052e+0
217306.073359	1.7963299014e+0
217306.561644	1.0129311464e+0
217307.049929	5.4778270372e-1
217307.538214	4.9927314518e-2
217308.026499	-2.7552169716e-1
217308.514784	-1.4411015144e-1
217309.003069	1.4949309182e-1
217309.491354	1.6925358563e-1
217309.979639	1.3123643938e-1
217310.467924	1.8846753895e-1
217310.956209	-7.7773252852e-2
217311.444494	-1.8570805628e-1
217311.932779	6.0714207862e-2
217312.421064	-3.5143360090e-1
217312.909349	-1.2136481879e+0
217313.397634	-1.0549737315e+0
217313.885919	-2.6394014330e-1
217314.374204	-2.2992483643e-1
217314.862489	-6.5455563510e-1
217315.350774	-8.7325252020e-1
217315.839059	-9.5146917720e-1
217316.327344	-7.1219040736e-1
217316.815629	-2.1584921254e-2
217317.303914	2.8207540190e-1
217317.792199	-1.2291429633e-1
217318.280484	-5.1523092103e-1
217318.768769	-4.3786402041e-1
217319.257054	1.7027460355e-1
217319.745339	5.5864103320e-1
217320.233624	2.7494558457e-1
217320.72190899999	6.3678429355e-2
217321.21019399998	1.1208257342e-1
217321.69847899998	1.0999258879e-1
217322.18676399998	1.5512327629e-1
217322.67504899998	2.7455336968e-1
217323.16333399998	2.9483651309e-1
217323.65161899998	4.8536728942e-2
217324.13990399998	-3.1806198342e-1
217324.62818899998	-4.0248590885e-1
217325.11647399998	2.7166147406e-1
217325.60475899998	8.5372141062e-1
217326.09304399998	4.9473304862e-1
217326.58132899998	-1.2589555689e-1
217327.06961399998	-2.4034468291e-1
217327.55789899998	8.7329290549e-3
217328.04618399998	2.3698439147e-1
217328.53446899998	4.2854651835e-1
217329.02275399998	2.8153075150e-1
217329.511039	-4.4932883770e-2
217329.999324	3.1746624112e-2
217330.487609	1.8182737826e-1
217330.975894	3.1603714714e-1
217331.464179	2.3414066287e-2
217331.952464	1.0475375968e-1
217332.440749	1.0873898812e+0
217332.929034	1.1921141484e+0
217333.417319	2.3497287603e-1
217333.905604	-3.9095658195e-1
217334.393889	-6.6128223832e-1
217334.882174	-9.9744046097e-1
217335.370459	-1.2579943266e+0
217335.858744	-9.6918767547e-1
217336.347029	-5.8385199223e-1
217336.835314	-3.5958157928e-1
217337.323599	-2.7234271000e-2
217337.811884	3.9709548670e-2
217338.300169	2.3737403770e-1
217338.788454	5.5793934039e-1
217339.276739	5.1588346182e-1
217339.765024	3.1763685194e-1
217340.253309	-1.2215701173e-2
217340.741594	-4.0851392102e-1
217341.229879	-8.1042767042e-1
217341.718164	-1.2073249548e+0
217342.206449	-1.1625332757e+0
217342.694734	-6.3639165735e-1
217343.183019	-3.7818591756e-1
217343.671304	-4.6182142630e-1
217344.159589	-3.9088834345e-1
217344.647874	-2.3362427348e-1
217345.136159	3.4159802839e-1
217345.624444	8.4719753797e-1
217346.112729	8.5365164904e-1
217346.60101399999	8.1042011598e-1
217347.08929899998	6.0090468379e-1
217347.57758399998	3.8464645321e-1
217348.06586899998	7.9331977578e-2
217348.55415399998	-6.6733998215e-1
217349.04243899998	-1.4244173143e+0
217349.53072399998	-1.4608511615e+0
217350.01900899998	-1.2679926474e+0
217350.50729399998	-7.7161596015e-1
217350.99557899998	-1.0474980444e-1
217351.48386399998	-1.4031470632e-1
217351.97214899998	-1.2412712091e-1
217352.46043399998	4.5798120022e-1
217352.94871899998	6.4535171666e-1
217353.43700399998	-1.2791901859e-1
217353.92528899998	-1.0081827951e+0
217354.41357399998	-8.4167631225e-1
217354.90185899998	-5.4386695342e-1
217355.390144	-7.1963614099e-1
217355.878429	-7.6560742790e-1
217356.366714	-4.0385429253e-1
217356.854999	1.1774217421e-2
217357.343284	-3.2829451959e-1
217357.831569	-6.9024753071e-1
217358.319854	-4.1950104847e-1
217358.808139	-2.7178506106e-1
217359.296424	-2.2300221325e-1
217359.784709	9.8825213133e-2
